Loan_ID,Customer_ID,Branch_ID,Loan_Type,Loan_Start_Date,Loan_Amount,Interest_Rate,Tenure_Months,Outstanding_Amount,Loan_Status
LOAN04156,CUST02423,BR021,Auto Loan,2022-07-01,1826661.08,11.43,36,634177.98,Pending
LOAN04157,CUST03563,BR002,Personal Loan,2020-03-07,327027.31,14.56,24,156815.1,Defaulted
LOAN04158,CUST03689,BR008,Auto Loan,2025-08-15,1818580.5,12.12,60,742794.57,Active
LOAN04159,CUST01704,BR058,Auto Loan,2021-02-28,1259041.14,8.29,60,327492.01,Defaulted
LOAN04160,CUST02207,BR015,Business Loan,2023-02-17,3445249.45,13.84,12,3159839.55,Active
LOAN04161,CUST01834,BR034,Business Loan,2023-02-02,607812.44,12.91,24,562355.73,Closed
LOAN04162,CUST05738,BR015,Auto Loan,2025-08-02,828803.28,10.24,60,257246.98,Closed
LOAN04163,CUST06384,BR038,Business Loan,2024-04-06,3805582.62,14.39,48,3550053.72,Pending
LOAN04164,CUST00683,BR013,Business Loan,2025-04-12,3740761.95,8.16,180,2292443.49,Pending
LOAN04165,CUST03803,BR037,Education Loan,2024-09-29,106424.87,7.99,12,63246.5,Defaulted
LOAN04166,CUST01788,BR011,Business Loan,2025-02-26,2765037.39,9.97,12,619629.15,Pending
LOAN04167,CUST02786,BR038,Personal Loan,2024-01-16,254150.05,13.08,48,233191.28,Closed
LOAN04168,CUST04523,BR058,Personal Loan,2022-09-06,561848.7,13.73,48,28683.14,Defaulted
LOAN04169,CUST03886,BR005,Education Loan,2025-05-31,1354580.44,11.28,24,786169.31,Closed
LOAN04170,CUST02316,BR020,Business Loan,2024-03-10,3796874.48,7.41,60,3002463.39,Defaulted
LOAN04171,CUST03551,BR002,Personal Loan,2024-01-22,478956.44,7.46,60,121485.31,Defaulted
LOAN04172,CUST01336,BR001,Home Loan,2022-03-10,2193388.9,15.17,48,1614425.33,Pending
LOAN04173,CUST00510,BR033,Education Loan,2024-01-10,1160421.67,7.13,12,180789.38,Closed
LOAN04174,CUST05590,BR008,Business Loan,2023-12-10,828480.36,8.27,36,232965.05,Defaulted
LOAN04175,CUST06536,BR034,Auto Loan,2020-01-02,282353.45,9.87,84,97685.86,Active
LOAN04176,CUST07230,BR009,Education Loan,2021-05-04,534488.78,13.95,120,330604.29,Active
LOAN04177,CUST04711,BR005,Personal Loan,2023-10-19,564158.47,12.14,48,461149.22,Closed
LOAN04178,CUST02481,BR008,Education Loan,2020-07-21,717976.63,12.26,24,230891.96,Defaulted
LOAN04179,CUST06080,BR054,Personal Loan,2024-06-18,547398.26,12.76,180,125725.2,Defaulted
LOAN04180,CUST03131,BR021,Personal Loan,2022-08-01,175209.34,14.05,120,155308.75,Defaulted
LOAN04181,CUST04876,BR027,Personal Loan,2023-08-12,310367.04,12.47,120,202771.5,Active
LOAN04182,CUST03414,BR034,Personal Loan,2020-08-07,66547.0,15.15,12,51602.27,Pending
LOAN04183,CUST04195,BR048,Auto Loan,2021-02-17,741713.74,15.22,240,460404.8,Closed
LOAN04184,CUST01008,BR002,Auto Loan,2020-10-07,622313.94,12.55,60,589369.99,Defaulted
LOAN04185,CUST03439,BR033,Personal Loan,2022-12-15,343057.69,14.01,60,50504.71,Pending
LOAN04186,CUST01111,BR049,Auto Loan,2022-04-19,1578836.26,9.31,240,1324633.26,Defaulted
LOAN04187,CUST05255,BR016,Auto Loan,2023-07-22,1160451.32,13.1,84,838363.08,Active
LOAN04188,CUST04804,BR021,Business Loan,2024-03-13,4938760.96,13.61,12,3232674.15,Active
LOAN04189,CUST01584,BR024,Education Loan,2021-05-20,777769.28,10.07,84,473199.84,Closed
LOAN04190,CUST07160,BR018,Home Loan,2022-05-23,5456163.85,13.38,60,664802.42,Closed
LOAN04191,CUST02021,BR036,Personal Loan,2025-05-14,763494.93,11.57,120,663080.94,Defaulted
LOAN04192,CUST03362,BR004,Education Loan,2023-03-13,620480.4,15.11,120,180479.98,Active
LOAN04193,CUST01422,BR008,Education Loan,2021-07-11,618750.2,10.58,12,280472.32,Closed
LOAN04194,CUST07370,BR057,Personal Loan,2023-08-16,528329.56,13.87,24,168002.56,Active
LOAN04195,CUST01615,BR021,Auto Loan,2020-10-13,532099.18,11.96,60,234575.56,Active
LOAN04196,CUST04394,BR046,Education Loan,2022-04-21,617318.92,12.9,84,156329.01,Pending
LOAN04197,CUST07993,BR021,Education Loan,2024-12-15,1041828.89,7.42,12,115131.43,Pending
LOAN04198,CUST07834,BR033,Business Loan,2023-11-30,1018747.07,14.57,240,444188.88,Defaulted
LOAN04199,CUST05966,BR034,Personal Loan,2025-01-01,436755.53,10.29,48,175022.8,Active
LOAN04200,CUST03222,BR038,Education Loan,2022-04-24,189710.93,7.38,36,117802.16,Closed
LOAN04201,CUST02930,BR042,Business Loan,2025-01-23,4406560.21,8.01,24,3968168.39,Active
LOAN04202,CUST05507,BR045,Personal Loan,2021-02-23,70714.83,8.01,240,38410.18,Active
LOAN04203,CUST07409,BR038,Auto Loan,2022-11-08,1865287.78,7.77,12,1498563.92,Active
LOAN04204,CUST06017,BR012,Personal Loan,2023-08-28,797269.85,14.12,24,106055.37,Active
LOAN04205,CUST03859,BR008,Home Loan,2023-07-31,4706725.52,9.15,24,2597062.23,Defaulted
LOAN04206,CUST06866,BR020,Personal Loan,2021-05-29,147830.68,11.25,180,141036.31,Defaulted
LOAN04207,CUST03591,BR016,Business Loan,2025-11-20,3181424.26,10.55,120,1132313.37,Pending
LOAN04208,CUST01641,BR042,Personal Loan,2023-03-12,664627.12,7.24,48,233175.43,Closed
LOAN04209,CUST00962,BR003,Auto Loan,2024-06-19,1200584.56,13.4,240,489490.26,Pending
LOAN04210,CUST03328,BR052,Education Loan,2023-11-29,503298.68,9.8,12,71979.76,Pending
LOAN04211,CUST04529,BR026,Home Loan,2025-12-03,861088.24,8.42,48,274190.52,Pending
LOAN04212,CUST00398,BR006,Home Loan,2024-09-27,5132981.9,10.39,120,364944.39,Active
LOAN04213,CUST07440,BR013,Home Loan,2020-10-12,994615.34,8.54,84,242100.16,Pending
LOAN04214,CUST03912,BR007,Education Loan,2023-08-01,888120.43,14.4,240,127671.76,Closed
LOAN04215,CUST01366,BR009,Auto Loan,2025-11-02,1127118.0,9.8,84,904323.04,Active
LOAN04216,CUST05764,BR007,Business Loan,2022-10-01,534862.95,9.69,84,63964.51,Pending
LOAN04217,CUST06463,BR055,Education Loan,2020-03-28,867771.65,14.43,120,98384.04,Closed
LOAN04218,CUST05804,BR037,Business Loan,2022-10-09,387465.61,15.02,12,135470.05,Closed
LOAN04219,CUST06665,BR029,Business Loan,2025-07-14,4310554.07,13.85,84,4274867.95,Closed
LOAN04220,CUST00988,BR016,Personal Loan,2024-01-13,792903.66,13.69,180,188914.19,Defaulted
LOAN04221,CUST07404,BR033,Home Loan,2021-03-03,1526054.48,9.44,180,1097898.6,Pending
LOAN04222,CUST05482,BR002,Education Loan,2021-01-22,1297159.54,11.28,84,582438.06,Closed
LOAN04223,CUST03038,BR044,Personal Loan,2021-09-08,386804.56,13.41,60,146156.22,Closed
LOAN04224,CUST03775,BR018,Education Loan,2022-11-13,1039726.81,12.1,84,650989.53,Pending
LOAN04225,CUST05334,BR005,Auto Loan,2025-05-24,1134201.93,12.12,240,66196.19,Defaulted
LOAN04226,CUST00041,BR026,Education Loan,2023-11-11,143003.98,14.98,240,71460.63,Active
LOAN04227,CUST06659,BR043,Education Loan,2024-06-15,314505.66,13.33,84,147498.99,Active
LOAN04228,CUST00457,BR011,Home Loan,2024-11-23,6598727.32,11.57,24,3158570.31,Defaulted
LOAN04229,CUST03441,BR011,Education Loan,2021-06-27,146860.37,9.73,12,26748.15,Closed
LOAN04230,CUST02708,BR037,Education Loan,2023-10-31,781243.72,7.53,180,78966.29,Closed
LOAN04231,CUST02999,BR030,Business Loan,2024-08-08,3098594.34,11.48,60,1186813.62,Defaulted
LOAN04232,CUST07149,BR004,Auto Loan,2025-09-08,770775.98,9.41,240,111465.58,Defaulted
LOAN04233,CUST00937,BR013,Auto Loan,2025-01-20,836898.8,9.36,12,709425.17,Defaulted
LOAN04234,CUST06202,BR039,Auto Loan,2024-04-11,831496.72,14.47,36,214415.01,Active
LOAN04235,CUST00664,BR016,Personal Loan,2024-02-06,267703.13,15.47,36,42161.36,Pending
LOAN04236,CUST02706,BR048,Business Loan,2024-01-16,2212845.9,8.56,84,1261189.82,Defaulted
LOAN04237,CUST00833,BR014,Home Loan,2023-02-13,2852416.41,14.14,120,393080.85,Pending
LOAN04238,CUST00316,BR019,Auto Loan,2022-05-31,1529824.81,13.73,48,1002489.37,Pending
LOAN04239,CUST03950,BR014,Business Loan,2022-05-14,3091417.64,11.56,48,846892.51,Closed
LOAN04240,CUST04175,BR049,Auto Loan,2025-05-17,877301.1,10.03,60,66564.32,Active
LOAN04241,CUST04036,BR014,Business Loan,2022-01-25,4161660.77,12.4,84,3755333.29,Active
LOAN04242,CUST07789,BR054,Education Loan,2025-10-21,559143.43,11.82,120,76489.13,Defaulted
LOAN04243,CUST00306,BR026,Personal Loan,2020-04-07,508138.43,7.44,84,429913.01,Active
LOAN04244,CUST02201,BR006,Home Loan,2024-04-17,2416772.27,11.48,36,725322.42,Closed
LOAN04245,CUST00579,BR048,Home Loan,2024-04-03,2643715.72,11.18,48,907910.7,Pending
LOAN04246,CUST07345,BR007,Auto Loan,2021-09-24,531105.4,12.75,180,210487.61,Closed
LOAN04247,CUST01956,BR008,Business Loan,2023-07-14,2352665.04,13.81,12,2255449.34,Active
LOAN04248,CUST06387,BR051,Personal Loan,2023-12-11,582805.03,8.31,180,115006.93,Closed
LOAN04249,CUST01857,BR021,Home Loan,2024-07-17,6135836.7,9.97,60,2477477.46,Pending
LOAN04250,CUST00536,BR056,Education Loan,2024-09-06,1099937.16,9.65,36,405723.31,Closed
LOAN04251,CUST01873,BR044,Personal Loan,2024-07-25,562991.66,13.23,24,321899.56,Closed
LOAN04252,CUST06575,BR059,Education Loan,2023-07-07,378921.31,10.7,48,280866.6,Active
LOAN04253,CUST07294,BR036,Home Loan,2020-06-05,7776921.24,10.13,60,1367331.11,Closed
LOAN04254,CUST03235,BR026,Auto Loan,2021-06-01,1268379.47,8.06,24,1118552.35,Active
LOAN04255,CUST06516,BR058,Education Loan,2023-03-21,410157.44,14.3,84,157466.18,Closed
LOAN04256,CUST04410,BR019,Business Loan,2021-12-15,4233961.16,14.77,60,753342.75,Defaulted
LOAN04257,CUST00769,BR050,Business Loan,2024-12-28,4806091.42,11.66,24,3673074.76,Defaulted
LOAN04258,CUST01564,BR036,Personal Loan,2023-08-12,693335.51,8.91,48,144795.47,Active
LOAN04259,CUST05016,BR053,Personal Loan,2023-02-21,165865.43,13.07,120,56568.73,Pending
LOAN04260,CUST06129,BR022,Personal Loan,2024-01-30,327862.59,8.16,24,321529.2,Closed
LOAN04261,CUST02763,BR010,Personal Loan,2020-04-21,685461.52,11.17,120,77575.38,Defaulted
LOAN04262,CUST02426,BR026,Education Loan,2021-10-26,696804.27,13.45,12,452640.87,Defaulted
LOAN04263,CUST04575,BR040,Auto Loan,2020-11-14,1706063.72,14.3,24,536402.7,Defaulted
LOAN04264,CUST07198,BR036,Personal Loan,2022-02-03,468113.32,8.02,240,226492.79,Defaulted
LOAN04265,CUST02352,BR039,Education Loan,2021-08-22,501495.16,12.28,240,155884.43,Closed
LOAN04266,CUST03067,BR036,Personal Loan,2021-10-25,468645.96,11.0,36,463848.3,Pending
LOAN04267,CUST06447,BR036,Home Loan,2022-01-01,5357670.78,9.9,120,395218.45,Defaulted
LOAN04268,CUST01580,BR023,Personal Loan,2021-02-11,786369.5,14.01,120,58755.17,Closed
LOAN04269,CUST02095,BR044,Auto Loan,2023-06-20,364971.73,13.88,12,87437.16,Pending
LOAN04270,CUST00337,BR022,Education Loan,2024-08-11,753409.23,15.22,240,121649.67,Pending
LOAN04271,CUST01085,BR030,Education Loan,2023-01-20,1276434.88,7.5,240,420198.62,Active
LOAN04272,CUST00651,BR032,Home Loan,2020-07-11,4360413.52,11.87,24,1581123.32,Pending
LOAN04273,CUST07955,BR017,Business Loan,2025-03-24,2188461.79,7.94,240,1945840.27,Active
LOAN04274,CUST06205,BR006,Auto Loan,2021-05-13,1472871.08,10.76,84,360248.6,Active
LOAN04275,CUST04262,BR042,Auto Loan,2021-04-27,755130.33,9.75,120,312134.29,Pending
LOAN04276,CUST07566,BR022,Business Loan,2021-05-25,1972088.73,7.68,240,1832872.93,Closed
LOAN04277,CUST04373,BR032,Business Loan,2025-02-07,4711371.76,11.59,120,1290186.37,Closed
LOAN04278,CUST06572,BR053,Auto Loan,2023-05-28,1367019.49,11.12,240,845424.66,Pending
LOAN04279,CUST07622,BR052,Auto Loan,2021-01-28,331075.11,13.38,60,57325.21,Closed
LOAN04280,CUST04090,BR031,Business Loan,2024-07-16,720076.4,10.98,180,665677.58,Active
LOAN04281,CUST07422,BR006,Business Loan,2023-10-05,3680398.95,10.49,12,424000.8,Closed
LOAN04282,CUST01829,BR054,Auto Loan,2020-11-02,1269701.9,14.01,48,514929.24,Defaulted
LOAN04283,CUST07255,BR020,Personal Loan,2021-06-03,469250.81,13.93,36,276469.49,Pending
LOAN04284,CUST05517,BR060,Business Loan,2024-12-12,2355145.34,7.91,180,2211736.11,Defaulted
LOAN04285,CUST00765,BR016,Business Loan,2025-07-31,772310.61,12.35,120,738387.3,Pending
LOAN04286,CUST03810,BR041,Auto Loan,2020-08-04,675918.44,12.97,84,228569.27,Closed
LOAN04287,CUST04840,BR029,Personal Loan,2022-08-06,193327.82,7.32,120,137906.15,Active
LOAN04288,CUST06329,BR054,Personal Loan,2020-06-11,698745.83,7.56,12,544804.68,Active
LOAN04289,CUST05870,BR035,Business Loan,2020-05-13,3484890.62,9.66,240,1203917.95,Closed
LOAN04290,CUST03229,BR048,Personal Loan,2020-02-28,289823.5,12.58,84,43593.68,Active
LOAN04291,CUST06528,BR006,Personal Loan,2023-07-10,755873.24,8.78,60,65927.92,Pending
LOAN04292,CUST04557,BR039,Education Loan,2024-12-14,1006994.24,15.21,180,832286.09,Closed
LOAN04293,CUST06438,BR024,Personal Loan,2021-12-27,563039.02,14.96,180,331063.04,Defaulted
LOAN04294,CUST06211,BR047,Auto Loan,2022-09-14,1191398.77,8.8,36,69162.92,Closed
LOAN04295,CUST02205,BR049,Business Loan,2023-01-08,448286.9,8.08,84,173588.73,Pending
LOAN04296,CUST01167,BR045,Education Loan,2024-01-04,905412.64,11.28,120,137090.94,Closed
LOAN04297,CUST02483,BR009,Personal Loan,2025-08-27,538322.5,12.74,12,309162.53,Pending
LOAN04298,CUST06250,BR038,Personal Loan,2021-12-25,185017.55,8.06,180,89972.24,Defaulted
LOAN04299,CUST00037,BR024,Business Loan,2022-05-11,658062.7,9.65,240,55845.96,Pending
LOAN04300,CUST01699,BR023,Business Loan,2020-06-05,1600865.37,9.62,36,1536295.58,Active
LOAN04301,CUST03142,BR007,Auto Loan,2020-08-10,752222.2,11.19,24,253922.67,Closed
LOAN04302,CUST05551,BR048,Home Loan,2023-01-10,7270836.13,8.85,180,655249.9,Pending
LOAN04303,CUST00592,BR039,Personal Loan,2020-09-11,766835.79,8.92,240,608993.81,Pending
LOAN04304,CUST00527,BR024,Personal Loan,2024-07-14,191105.23,10.07,240,132385.18,Defaulted
LOAN04305,CUST02942,BR028,Personal Loan,2023-09-30,575246.45,10.29,84,259590.29,Defaulted
LOAN04306,CUST02807,BR035,Auto Loan,2023-06-21,866650.62,9.59,60,122465.84,Pending
LOAN04307,CUST02369,BR051,Personal Loan,2021-07-19,667807.25,13.24,48,205132.79,Active
LOAN04308,CUST03718,BR030,Business Loan,2025-07-22,991136.08,14.37,120,311484.56,Pending
LOAN04309,CUST02154,BR004,Education Loan,2024-03-20,352462.35,14.85,240,136624.93,Active
LOAN04310,CUST05177,BR036,Business Loan,2023-08-01,1382832.35,8.67,12,946286.99,Active
LOAN04311,CUST00693,BR021,Education Loan,2020-07-01,358362.09,12.52,120,171627.34,Closed
LOAN04312,CUST07467,BR028,Home Loan,2021-12-09,7938660.51,7.2,60,1497414.19,Defaulted
LOAN04313,CUST07494,BR050,Auto Loan,2020-03-29,1748456.16,12.83,120,1405016.93,Closed
LOAN04314,CUST07996,BR045,Auto Loan,2022-04-30,1425400.0,13.99,24,350961.82,Pending
LOAN04315,CUST04901,BR035,Education Loan,2022-02-18,1006212.0,7.15,120,430483.39,Pending
LOAN04316,CUST06836,BR029,Education Loan,2020-10-13,333571.21,8.27,60,298435.5,Defaulted
LOAN04317,CUST01449,BR011,Auto Loan,2025-01-16,1145975.34,12.62,240,306821.66,Defaulted
LOAN04318,CUST02970,BR039,Business Loan,2023-04-19,2728692.06,14.85,240,183332.92,Pending
LOAN04319,CUST04956,BR048,Personal Loan,2020-12-03,307528.31,11.06,240,267093.79,Active
LOAN04320,CUST04009,BR054,Home Loan,2020-02-20,6079569.72,15.44,120,3721367.01,Defaulted
LOAN04321,CUST06987,BR052,Business Loan,2025-06-09,2777668.0,13.22,120,952037.69,Pending
LOAN04322,CUST01050,BR023,Business Loan,2022-08-30,4893296.55,8.63,36,1026209.74,Pending
LOAN04323,CUST06455,BR038,Home Loan,2020-09-04,1797300.41,8.33,84,1383026.26,Pending
LOAN04324,CUST00304,BR006,Business Loan,2023-02-12,946614.22,8.93,180,480519.47,Pending
LOAN04325,CUST06710,BR002,Auto Loan,2020-09-25,534529.97,14.21,240,285170.11,Closed
LOAN04326,CUST01329,BR044,Business Loan,2022-12-30,3309381.92,11.66,180,1768905.1,Active
LOAN04327,CUST00588,BR012,Education Loan,2020-06-18,577751.95,11.64,180,258178.49,Active
LOAN04328,CUST02318,BR005,Education Loan,2024-06-17,675143.57,15.15,48,41290.96,Closed
LOAN04329,CUST00752,BR022,Personal Loan,2020-07-20,181479.91,9.71,48,78640.16,Pending
LOAN04330,CUST00220,BR009,Education Loan,2020-10-05,150736.31,10.76,84,148928.07,Closed
LOAN04331,CUST06508,BR043,Business Loan,2021-12-25,3405840.86,8.18,48,2674864.1,Pending
LOAN04332,CUST04726,BR023,Education Loan,2024-03-26,116826.99,9.14,180,38666.47,Defaulted
LOAN04333,CUST00754,BR018,Personal Loan,2021-02-15,194851.59,10.94,180,140356.36,Closed
LOAN04334,CUST06553,BR054,Home Loan,2023-10-01,3222237.15,14.78,84,3136942.95,Defaulted
LOAN04335,CUST03275,BR008,Education Loan,2020-12-13,1029060.86,10.34,24,761871.54,Defaulted
LOAN04336,CUST06875,BR023,Home Loan,2022-03-28,2973884.07,13.02,180,2785395.79,Pending
LOAN04337,CUST03304,BR021,Education Loan,2024-03-06,712321.88,12.28,84,91944.41,Closed
LOAN04338,CUST04288,BR057,Personal Loan,2023-11-23,658164.29,14.87,180,427409.77,Closed
LOAN04339,CUST03399,BR028,Education Loan,2024-01-19,1003176.78,9.38,60,681379.17,Active
LOAN04340,CUST05665,BR056,Auto Loan,2021-08-30,1174886.49,15.13,48,941722.79,Defaulted
LOAN04341,CUST04515,BR041,Personal Loan,2021-02-14,51070.13,14.1,48,20867.95,Pending
LOAN04342,CUST03005,BR004,Business Loan,2022-11-27,3566720.06,8.65,36,2614729.6,Active
LOAN04343,CUST03458,BR047,Home Loan,2024-09-16,7766362.25,10.77,180,1720974.16,Active
LOAN04344,CUST05652,BR016,Auto Loan,2021-07-22,696045.55,11.42,180,98282.56,Active
LOAN04345,CUST00086,BR053,Business Loan,2023-05-09,3418089.94,12.03,120,234570.1,Closed
LOAN04346,CUST06202,BR057,Education Loan,2021-03-27,992247.85,11.64,36,93675.72,Pending
LOAN04347,CUST02005,BR022,Personal Loan,2021-07-16,447368.9,10.77,120,115783.75,Pending
LOAN04348,CUST01651,BR038,Business Loan,2024-03-11,1507224.75,15.05,48,144077.85,Active
LOAN04349,CUST05420,BR041,Auto Loan,2023-08-25,1848255.11,11.15,60,285812.61,Active
LOAN04350,CUST01765,BR052,Business Loan,2025-02-08,3512130.65,7.52,240,2879930.82,Pending
LOAN04351,CUST00536,BR009,Personal Loan,2022-03-12,322717.58,9.97,240,150551.59,Defaulted
LOAN04352,CUST01452,BR023,Auto Loan,2021-09-16,1173727.36,8.36,60,1046904.96,Closed
LOAN04353,CUST06917,BR018,Personal Loan,2020-02-20,713679.15,15.31,36,354922.36,Defaulted
LOAN04354,CUST04552,BR020,Business Loan,2020-02-05,1546604.56,8.96,180,1199642.52,Defaulted
LOAN04355,CUST03260,BR027,Auto Loan,2022-04-25,915313.58,11.69,180,391946.21,Closed
LOAN04356,CUST06369,BR048,Personal Loan,2023-11-25,464419.45,7.01,84,27058.24,Active
LOAN04357,CUST01814,BR013,Personal Loan,2023-01-10,286677.02,11.18,120,118948.02,Pending
LOAN04358,CUST02949,BR049,Business Loan,2024-05-03,2274350.11,15.23,24,995889.1,Active
LOAN04359,CUST02878,BR006,Personal Loan,2024-02-29,751328.53,15.43,24,683101.81,Active
LOAN04360,CUST04614,BR025,Education Loan,2022-04-10,1318144.32,13.4,180,464985.28,Active
LOAN04361,CUST02682,BR047,Education Loan,2024-06-01,601611.9,7.34,24,279013.48,Active
LOAN04362,CUST00870,BR037,Personal Loan,2020-09-22,722110.72,13.87,84,382473.39,Active
LOAN04363,CUST02749,BR005,Business Loan,2023-02-05,4956842.76,7.57,120,273908.36,Closed
LOAN04364,CUST06241,BR044,Business Loan,2020-06-28,4371883.61,7.35,48,2504695.3,Defaulted
LOAN04365,CUST04056,BR047,Education Loan,2022-04-30,1495944.1,10.41,12,267638.74,Active
LOAN04366,CUST01626,BR057,Business Loan,2024-11-11,3087111.71,11.95,24,1523784.36,Pending
LOAN04367,CUST03816,BR021,Personal Loan,2024-06-09,737963.53,13.24,180,514976.54,Pending
LOAN04368,CUST07662,BR035,Business Loan,2022-09-14,1253297.43,13.41,240,603487.47,Closed
LOAN04369,CUST05345,BR029,Auto Loan,2023-03-25,1781500.35,9.62,84,678262.96,Closed
LOAN04370,CUST02180,BR012,Personal Loan,2021-12-17,635291.38,13.21,84,210317.02,Defaulted
LOAN04371,CUST04797,BR029,Home Loan,2021-12-26,6794224.36,8.9,24,1387871.73,Defaulted
LOAN04372,CUST02020,BR026,Education Loan,2021-05-10,949259.02,7.95,12,137949.25,Active
LOAN04373,CUST05562,BR022,Home Loan,2022-09-12,4722652.75,8.75,36,2936338.55,Active
LOAN04374,CUST02786,BR043,Education Loan,2024-04-20,107670.89,10.44,12,100569.25,Active
LOAN04375,CUST06503,BR009,Home Loan,2023-07-05,6654171.86,14.5,180,2279184.23,Defaulted
LOAN04376,CUST01018,BR017,Auto Loan,2021-08-21,691231.27,14.05,36,159901.38,Active
LOAN04377,CUST06193,BR017,Auto Loan,2022-02-06,1315566.14,8.73,120,388765.35,Pending
LOAN04378,CUST06117,BR015,Personal Loan,2023-09-05,138327.41,14.63,24,7507.02,Pending
LOAN04379,CUST04453,BR017,Education Loan,2023-11-14,897828.57,12.98,12,565633.36,Pending
LOAN04380,CUST04021,BR037,Home Loan,2021-02-20,6813153.1,9.33,240,3955035.35,Active
LOAN04381,CUST02369,BR044,Personal Loan,2022-08-04,172626.27,10.72,36,11889.71,Pending
LOAN04382,CUST00192,BR025,Business Loan,2023-07-01,4055068.04,10.96,180,2829985.93,Active
LOAN04383,CUST02727,BR035,Education Loan,2024-08-13,1420874.13,8.41,84,843765.02,Defaulted
LOAN04384,CUST02356,BR053,Auto Loan,2020-08-09,1660692.51,9.57,240,1102312.13,Active
LOAN04385,CUST00784,BR043,Business Loan,2023-08-02,467170.24,7.08,24,297289.85,Pending
LOAN04386,CUST00525,BR007,Auto Loan,2023-02-20,1681195.43,13.01,120,731023.61,Active
LOAN04387,CUST03724,BR027,Personal Loan,2022-02-12,229853.55,7.83,120,204435.51,Pending
LOAN04388,CUST07416,BR030,Home Loan,2024-02-06,7590736.4,12.5,120,6839077.81,Pending
LOAN04389,CUST05479,BR032,Personal Loan,2021-05-28,135609.53,10.68,180,49838.11,Pending
LOAN04390,CUST01682,BR021,Personal Loan,2023-03-11,109655.26,8.67,84,50288.56,Active
LOAN04391,CUST06259,BR037,Home Loan,2022-08-31,5772768.55,9.47,180,4622368.39,Active
LOAN04392,CUST03548,BR027,Personal Loan,2025-03-09,605332.37,8.67,60,321679.63,Active
LOAN04393,CUST06858,BR035,Business Loan,2023-03-17,4760197.72,13.68,48,2166572.27,Active
LOAN04394,CUST07971,BR056,Education Loan,2024-08-20,363759.46,7.32,36,112556.32,Pending
LOAN04395,CUST01403,BR012,Business Loan,2021-07-14,2871888.29,9.0,240,172112.49,Active
LOAN04396,CUST02086,BR001,Home Loan,2022-05-19,7292234.07,10.49,48,2719416.74,Closed
LOAN04397,CUST02730,BR004,Education Loan,2022-10-29,136936.33,8.75,48,43174.92,Closed
LOAN04398,CUST02575,BR017,Education Loan,2025-05-10,464517.29,14.22,36,264528.31,Active
LOAN04399,CUST00363,BR049,Home Loan,2022-07-10,7081392.23,11.03,240,2939862.36,Active
LOAN04400,CUST06057,BR008,Personal Loan,2024-10-09,60320.23,8.03,240,43000.16,Closed
LOAN04401,CUST02696,BR044,Business Loan,2022-02-21,3035641.76,13.28,36,1762353.5,Active
LOAN04402,CUST02965,BR018,Home Loan,2020-01-09,4403920.99,10.22,60,1376898.34,Active
LOAN04403,CUST05614,BR052,Business Loan,2024-03-04,3644090.45,13.33,180,3438585.08,Pending
