Account_ID,Customer_ID,Branch_ID,Account_Type,Opening_Date,Current_Balance,Account_Status
ACC07093,CUST07576,BR024,Current,2023-10-16,8429.55,Active
ACC07094,CUST02822,BR014,Current,2025-04-26,119522.59,Dormant
ACC07095,CUST06332,BR045,Salary,2020-10-17,21431.05,Dormant
ACC07096,CUST06615,BR033,Current,2022-08-15,6528.72,Dormant
ACC07097,CUST06553,BR033,Savings,2025-12-02,252638.49,Dormant
ACC07098,CUST04244,BR053,Savings,2020-09-18,20798.36,Dormant
ACC07099,CUST06356,BR016,Fixed Deposit,2022-03-01,35366.12,Active
ACC07100,CUST06268,BR027,Fixed Deposit,2020-08-29,25738.62,Dormant
ACC07101,CUST01752,BR031,Savings,2022-04-07,18069.56,Active
ACC07102,CUST04178,BR012,Salary,2023-07-26,12219.83,Dormant
ACC07103,CUST01990,BR044,Savings,2025-03-10,24158.24,Closed
ACC07104,CUST07633,BR011,Current,2020-03-07,26962.54,Dormant
ACC07105,CUST06370,BR017,Savings,2019-05-03,38944.89,Active
ACC07106,CUST06035,BR020,Savings,2022-09-18,15539.39,Active
ACC07107,CUST05648,BR047,Salary,2019-08-29,3447.92,Active
ACC07108,CUST00350,BR054,Current,2019-07-24,31277.01,Closed
ACC07109,CUST03264,BR041,Fixed Deposit,2023-05-13,14465.38,Dormant
ACC07110,CUST05719,BR007,Savings,2021-10-13,30284.57,Active
ACC07111,CUST05503,BR013,Savings,2019-05-11,9123.69,Closed
ACC07112,CUST05008,BR019,Fixed Deposit,2022-11-08,66040.02,Closed
ACC07113,CUST07225,BR025,Savings,2020-11-02,71873.83,Closed
ACC07114,CUST03116,BR034,Savings,2020-02-09,9378.04,Active
ACC07115,CUST02372,BR005,Savings,2019-11-15,57247.01,Dormant
ACC07116,CUST07362,BR020,Current,2023-08-17,23543.63,Dormant
ACC07117,CUST06394,BR043,Savings,2022-12-15,106710.55,Closed
ACC07118,CUST06851,BR047,Savings,2022-03-17,15856.94,Closed
ACC07119,CUST05675,BR001,Savings,2019-07-29,10337.74,Closed
ACC07120,CUST06818,BR020,Salary,2022-12-22,21613.36,Active
ACC07121,CUST05091,BR058,Savings,2021-06-06,14880.24,Closed
ACC07122,CUST04586,BR038,Savings,2023-12-06,10328.84,Active
ACC07123,CUST05570,BR030,Current,2022-06-01,22520.02,Active
ACC07124,CUST03373,BR022,Savings,2020-07-15,21159.71,Active
ACC07125,CUST01224,BR029,Fixed Deposit,2021-03-09,133961.55,Dormant
ACC07126,CUST04913,BR008,Savings,2021-01-15,3863.47,Dormant
ACC07127,CUST06771,BR003,Current,2020-06-20,37163.44,Closed
ACC07128,CUST05461,BR010,Savings,2023-02-03,38654.3,Active
ACC07129,CUST04423,BR042,Salary,2020-11-27,15297.03,Dormant
ACC07130,CUST02340,BR056,Savings,2021-10-17,71602.03,Closed
ACC07131,CUST00971,BR010,Salary,2021-11-13,12682.25,Active
ACC07132,CUST00122,BR049,Fixed Deposit,2021-12-12,53598.11,Closed
ACC07133,CUST05738,BR041,Savings,2022-07-05,37537.53,Dormant
ACC07134,CUST07691,BR044,Savings,2022-02-27,24085.91,Closed
ACC07135,CUST05818,BR006,Salary,2020-06-19,10165.08,Active
ACC07136,CUST05948,BR004,Salary,2024-05-30,19173.82,Active
ACC07137,CUST00321,BR035,Salary,2020-08-28,8461.06,Dormant
ACC07138,CUST03113,BR023,Current,2020-09-25,19708.85,Closed
ACC07139,CUST02313,BR050,Savings,2024-10-28,13695.26,Closed
ACC07140,CUST00948,BR055,Fixed Deposit,2025-10-18,134839.64,Active
ACC07141,CUST06799,BR028,Salary,2025-06-28,1401.49,Active
ACC07142,CUST04782,BR047,Savings,2020-12-08,31446.37,Active
ACC07143,CUST07965,BR017,Savings,2022-06-12,22716.45,Closed
ACC07144,CUST02262,BR045,Savings,2023-09-11,4852.34,Dormant
ACC07145,CUST00547,BR030,Salary,2019-11-24,16594.2,Dormant
ACC07146,CUST00800,BR054,Savings,2024-11-26,33798.67,Closed
ACC07147,CUST03972,BR035,Savings,2022-06-09,37446.75,Dormant
ACC07148,CUST07436,BR007,Current,2022-06-26,2561.05,Dormant
ACC07149,CUST01500,BR017,Savings,2022-07-15,75338.79,Active
ACC07150,CUST02436,BR015,Fixed Deposit,2023-06-30,38459.38,Closed
ACC07151,CUST00041,BR006,Savings,2019-08-14,40860.17,Closed
ACC07152,CUST01688,BR035,Savings,2025-07-01,42914.56,Dormant
ACC07153,CUST06170,BR001,Savings,2022-01-22,10006.32,Closed
ACC07154,CUST00074,BR035,Fixed Deposit,2021-03-10,88989.71,Active
ACC07155,CUST00937,BR048,Savings,2024-03-09,15569.3,Dormant
ACC07156,CUST00571,BR019,Salary,2023-07-14,3133.91,Closed
ACC07157,CUST03028,BR018,Savings,2024-07-24,63004.9,Dormant
ACC07158,CUST05342,BR048,Savings,2021-03-14,10964.95,Active
ACC07159,CUST05223,BR057,Savings,2023-02-10,10208.29,Dormant
ACC07160,CUST03567,BR008,Fixed Deposit,2019-08-07,47012.11,Active
ACC07161,CUST08005,BR012,Savings,2022-04-23,28141.85,Dormant
ACC07162,CUST03314,BR018,Savings,2019-12-22,20919.91,Active
ACC07163,CUST06929,BR048,Fixed Deposit,2023-10-09,83186.48,Closed
ACC07164,CUST03708,BR042,Savings,2025-12-25,6597.59,Active
ACC07165,CUST01413,BR059,Savings,2023-02-18,11292.03,Closed
ACC07166,CUST03324,BR018,Fixed Deposit,2024-06-18,55848.71,Active
ACC07167,CUST05314,BR021,Salary,2024-01-07,50439.06,Active
ACC07168,CUST00906,BR025,Current,2025-10-13,32408.87,Dormant
ACC07169,CUST01801,BR053,Savings,2022-07-24,58495.2,Active
ACC07170,CUST00653,BR059,Savings,2020-05-28,22804.19,Dormant
ACC07171,CUST02504,BR029,Savings,2025-10-08,14252.78,Closed
ACC07172,CUST03955,BR019,Savings,2020-07-20,17640.42,Active
ACC07173,CUST02861,BR009,Current,2021-09-28,30686.57,Closed
ACC07174,CUST07261,BR035,Savings,2023-01-22,37921.79,Dormant
ACC07175,CUST03303,BR037,Savings,2022-06-22,75898.34,Dormant
ACC07176,CUST03681,BR047,Savings,2024-08-02,30446.09,Dormant
ACC07177,CUST01391,BR026,Savings,2022-01-19,64110.92,Active
ACC07178,CUST07932,BR012,Savings,2025-09-19,9243.62,Closed
ACC07179,CUST06976,BR012,Salary,2024-07-02,9994.18,Active
ACC07180,CUST00273,BR030,Salary,2020-08-24,8046.47,Closed
ACC07181,CUST00305,BR030,Savings,2021-03-30,29231.44,Dormant
ACC07182,CUST06500,BR012,Savings,2020-09-24,15945.59,Dormant
ACC07183,CUST06526,BR015,Savings,2025-11-28,42480.3,Dormant
ACC07184,CUST06692,BR003,Savings,2024-10-24,9529.03,Closed
ACC07185,CUST02696,BR007,Current,2022-05-03,37912.3,Closed
ACC07186,CUST00659,BR011,Savings,2019-06-07,40870.84,Active
ACC07187,CUST01002,BR021,Savings,2025-03-15,3433.13,Active
ACC07188,CUST00905,BR025,Savings,2021-09-14,148667.59,Closed
ACC07189,CUST06810,BR003,Savings,2019-07-13,17071.46,Active
ACC07190,CUST06624,BR011,Savings,2024-05-15,3559.82,Closed
ACC07191,CUST03356,BR020,Savings,2021-04-09,25394.41,Closed
ACC07192,CUST05575,BR041,Salary,2020-12-14,13676.17,Active
ACC07193,CUST05920,BR038,Salary,2020-06-01,12615.4,Active
ACC07194,CUST05508,BR029,Fixed Deposit,2020-04-04,108522.7,Dormant
ACC07195,CUST06829,BR004,Savings,2022-03-01,43161.34,Closed
ACC07196,CUST00055,BR031,Savings,2025-07-05,28798.79,Closed
ACC07197,CUST04859,BR016,Savings,2023-06-16,33028.96,Dormant
ACC07198,CUST00487,BR031,Savings,2019-11-04,20051.86,Dormant
ACC07199,CUST05558,BR003,Savings,2022-06-07,108873.48,Closed
ACC07200,CUST05363,BR060,Savings,2023-01-27,5818.07,Closed
ACC07201,CUST01486,BR034,Savings,2019-12-24,24976.4,Dormant
ACC07202,CUST00912,BR014,Fixed Deposit,2024-06-06,62256.29,Active
ACC07203,CUST02491,BR016,Salary,2025-09-17,23606.95,Active
ACC07204,CUST03591,BR038,Current,2021-02-07,15617.48,Active
ACC07205,CUST07331,BR013,Savings,2020-02-28,4585.68,Active
ACC07206,CUST00394,BR040,Savings,2024-04-14,25365.38,Closed
ACC07207,CUST04561,BR059,Savings,2021-01-10,28370.56,Closed
ACC07208,CUST04688,BR060,Savings,2022-07-12,84173.84,Closed
ACC07209,CUST03200,BR013,Savings,2024-06-20,7021.09,Active
ACC07210,CUST04750,BR014,Current,2021-01-20,115230.96,Closed
ACC07211,CUST01558,BR058,Savings,2024-09-08,185474.54,Closed
ACC07212,CUST07021,BR012,Current,2022-10-02,24890.34,Dormant
ACC07213,CUST04785,BR053,Salary,2025-02-15,5411.82,Dormant
ACC07214,CUST02330,BR032,Salary,2022-03-01,10047.89,Closed
ACC07215,CUST04891,BR017,Current,2022-02-21,36827.68,Dormant
ACC07216,CUST07170,BR037,Salary,2021-10-17,19824.06,Dormant
ACC07217,CUST06332,BR054,Savings,2019-04-10,12935.68,Active
ACC07218,CUST04076,BR040,Salary,2021-09-25,39681.44,Dormant
ACC07219,CUST07803,BR053,Savings,2021-05-13,8078.17,Dormant
ACC07220,CUST04401,BR058,Salary,2022-01-01,3954.29,Closed
ACC07221,CUST04771,BR001,Savings,2020-08-11,59637.47,Closed
ACC07222,CUST06291,BR053,Salary,2020-03-17,2718.31,Closed
ACC07223,CUST01206,BR059,Savings,2023-04-21,18329.8,Closed
ACC07224,CUST01743,BR021,Savings,2020-07-30,364365.59,Active
ACC07225,CUST05283,BR017,Salary,2020-10-13,13247.57,Dormant
ACC07226,CUST03455,BR016,Savings,2021-02-23,8032.97,Active
ACC07227,CUST01508,BR008,Salary,2023-09-30,12833.6,Closed
ACC07228,CUST04793,BR002,Current,2024-03-03,34516.72,Closed
ACC07229,CUST01611,BR038,Current,2023-05-18,42644.34,Closed
ACC07230,CUST07958,BR060,Salary,2019-05-01,21238.78,Dormant
ACC07231,CUST05676,BR041,Savings,2020-09-20,8645.55,Closed
ACC07232,CUST03767,BR054,Savings,2024-05-24,100588.5,Dormant
ACC07233,CUST01419,BR022,Current,2023-07-28,46402.76,Active
ACC07234,CUST07384,BR007,Savings,2021-01-09,42366.56,Dormant
ACC07235,CUST07562,BR006,Salary,2022-03-07,8606.69,Active
ACC07236,CUST02925,BR005,Current,2024-09-26,131450.04,Dormant
ACC07237,CUST05640,BR032,Savings,2023-04-16,17477.21,Closed
ACC07238,CUST05559,BR035,Savings,2021-04-20,28276.81,Active
ACC07239,CUST02045,BR006,Current,2021-10-17,14283.98,Active
ACC07240,CUST01966,BR051,Savings,2022-05-10,8980.06,Dormant
ACC07241,CUST03156,BR002,Salary,2021-02-26,21627.99,Dormant
ACC07242,CUST07416,BR016,Salary,2020-07-04,9793.51,Closed
ACC07243,CUST07888,BR011,Fixed Deposit,2019-09-01,35871.78,Closed
ACC07244,CUST07394,BR057,Savings,2022-12-06,12346.59,Closed
ACC07245,CUST00402,BR028,Savings,2020-11-15,41318.18,Active
ACC07246,CUST06911,BR008,Salary,2024-11-29,8601.34,Dormant
ACC07247,CUST00319,BR016,Current,2020-04-10,32284.58,Dormant
ACC07248,CUST02521,BR048,Savings,2021-11-16,22326.4,Dormant
ACC07249,CUST04967,BR039,Fixed Deposit,2023-05-31,18950.6,Closed
ACC07250,CUST00275,BR045,Savings,2020-11-11,5860.48,Active
ACC07251,CUST03873,BR011,Savings,2021-10-05,29811.52,Closed
ACC07252,CUST05449,BR005,Fixed Deposit,2019-12-31,38475.71,Active
ACC07253,CUST00543,BR018,Fixed Deposit,2023-01-29,112874.85,Dormant
ACC07254,CUST03446,BR027,Savings,2023-01-27,52581.86,Dormant
ACC07255,CUST05493,BR030,Savings,2019-01-15,42076.8,Closed
ACC07256,CUST00178,BR054,Savings,2024-10-12,113300.02,Active
ACC07257,CUST02134,BR023,Savings,2023-01-10,20439.4,Dormant
ACC07258,CUST01253,BR033,Savings,2021-05-23,39497.54,Active
ACC07259,CUST02666,BR035,Current,2024-11-02,20243.7,Active
ACC07260,CUST05518,BR009,Savings,2020-10-30,200212.17,Closed
ACC07261,CUST02116,BR038,Savings,2025-01-07,131303.97,Dormant
ACC07262,CUST03433,BR026,Savings,2019-05-06,22263.24,Active
ACC07263,CUST07020,BR003,Savings,2022-06-26,31192.33,Closed
ACC07264,CUST05943,BR023,Fixed Deposit,2025-11-25,135344.49,Closed
ACC07265,CUST04465,BR054,Savings,2025-12-28,19294.48,Closed
ACC07266,CUST00729,BR024,Fixed Deposit,2025-11-24,40377.4,Closed
ACC07267,CUST02933,BR026,Salary,2019-09-20,24631.78,Closed
ACC07268,CUST07046,BR021,Salary,2024-04-10,14113.79,Active
ACC07269,CUST00880,BR049,Current,2024-05-29,43607.94,Closed
ACC07270,CUST06220,BR039,Savings,2019-01-22,10395.79,Active
ACC07271,CUST05783,BR025,Current,2024-06-28,6518.03,Closed
ACC07272,CUST03313,BR021,Savings,2024-11-16,27242.35,Closed
ACC07273,CUST02684,BR013,Salary,2019-06-07,25171.64,Dormant
ACC07274,CUST01647,BR055,Savings,2021-05-23,17975.66,Active
ACC07275,CUST03080,BR022,Current,2024-08-29,152730.39,Closed
ACC07276,CUST01531,BR031,Savings,2024-12-27,11689.84,Active
ACC07277,CUST07598,BR053,Savings,2024-12-22,8525.07,Closed
ACC07278,CUST02911,BR004,Salary,2020-11-13,12745.57,Closed
ACC07279,CUST05082,BR040,Savings,2024-06-10,20448.54,Dormant
ACC07280,CUST03410,BR023,Fixed Deposit,2020-07-23,95033.17,Closed
ACC07281,CUST00432,BR042,Savings,2020-08-19,10965.77,Dormant
ACC07282,CUST01978,BR024,Savings,2023-12-16,75454.48,Dormant
ACC07283,CUST01160,BR034,Fixed Deposit,2022-10-22,194882.13,Closed
ACC07284,CUST04314,BR028,Current,2022-09-23,34921.43,Active
ACC07285,CUST06925,BR052,Savings,2025-05-16,67828.61,Active
ACC07286,CUST05133,BR016,Savings,2020-11-18,8511.32,Closed
ACC07287,CUST01956,BR032,Current,2019-07-03,106427.74,Active
ACC07288,CUST01232,BR032,Fixed Deposit,2023-10-23,112236.76,Active
ACC07289,CUST06430,BR030,Current,2021-06-29,86114.86,Dormant
ACC07290,CUST05633,BR035,Fixed Deposit,2025-06-30,59317.65,Dormant
ACC07291,CUST07368,BR017,Current,2021-11-29,1892.68,Active
ACC07292,CUST03792,BR010,Savings,2024-09-03,12362.78,Dormant
ACC07293,CUST04765,BR018,Salary,2020-03-23,8620.16,Closed
ACC07294,CUST01147,BR009,Salary,2025-05-08,6736.0,Active
ACC07295,CUST06278,BR035,Current,2022-09-29,41037.56,Closed
ACC07296,CUST06989,BR003,Fixed Deposit,2020-12-17,46565.81,Dormant
ACC07297,CUST07562,BR018,Salary,2025-09-05,7500.85,Dormant
ACC07298,CUST00423,BR027,Salary,2019-05-11,6366.72,Dormant
ACC07299,CUST03675,BR054,Salary,2021-08-27,8096.13,Dormant
ACC07300,CUST06672,BR056,Savings,2025-12-08,60436.55,Active
ACC07301,CUST06465,BR039,Savings,2025-03-26,12149.91,Dormant
ACC07302,CUST05933,BR027,Fixed Deposit,2024-02-20,43960.06,Active
ACC07303,CUST01429,BR010,Savings,2021-07-15,14602.85,Closed
ACC07304,CUST01137,BR059,Savings,2021-05-06,29884.47,Closed
ACC07305,CUST00453,BR030,Fixed Deposit,2023-03-08,78727.65,Active
ACC07306,CUST05951,BR042,Savings,2024-05-05,1421.99,Active
ACC07307,CUST01100,BR058,Savings,2023-10-13,55241.61,Active
ACC07308,CUST03867,BR057,Salary,2019-06-01,36514.24,Active
ACC07309,CUST05042,BR034,Savings,2025-03-19,8559.8,Active
ACC07310,CUST01318,BR048,Salary,2019-11-24,6764.15,Dormant
ACC07311,CUST00207,BR055,Savings,2025-07-17,14687.79,Active
ACC07312,CUST01019,BR051,Current,2025-07-28,17051.54,Active
ACC07313,CUST07791,BR050,Savings,2022-10-09,26944.49,Active
ACC07314,CUST00297,BR015,Fixed Deposit,2025-04-26,18621.74,Active
ACC07315,CUST02968,BR025,Savings,2021-03-23,8053.52,Dormant
ACC07316,CUST01686,BR018,Fixed Deposit,2020-02-16,150771.14,Closed
ACC07317,CUST00970,BR014,Savings,2020-03-20,9552.92,Active
ACC07318,CUST04833,BR023,Salary,2025-10-21,31901.23,Active
ACC07319,CUST06791,BR032,Fixed Deposit,2021-11-30,74102.38,Dormant
ACC07320,CUST04489,BR007,Savings,2019-01-19,4322.8,Active
ACC07321,CUST03560,BR034,Savings,2021-06-02,39018.7,Dormant
ACC07322,CUST06889,BR006,Savings,2020-01-13,19813.12,Dormant
ACC07323,CUST00176,BR026,Current,2022-05-05,23029.54,Dormant
ACC07324,CUST00985,BR008,Savings,2022-10-16,27459.33,Active
ACC07325,CUST03803,BR015,Savings,2022-09-11,33764.67,Dormant
ACC07326,CUST06552,BR010,Savings,2022-03-25,41640.67,Closed
ACC07327,CUST07799,BR013,Fixed Deposit,2024-02-13,121412.81,Dormant
ACC07328,CUST05289,BR058,Savings,2019-09-30,31803.2,Closed
ACC07329,CUST01658,BR005,Savings,2023-02-22,6386.42,Closed
ACC07330,CUST02869,BR028,Savings,2025-07-12,14381.8,Closed
ACC07331,CUST00698,BR032,Savings,2022-04-29,311371.96,Closed
ACC07332,CUST05310,BR040,Savings,2024-01-15,42278.84,Dormant
ACC07333,CUST03602,BR024,Savings,2021-08-07,185787.45,Active
ACC07334,CUST03499,BR022,Fixed Deposit,2023-09-13,138311.05,Dormant
ACC07335,CUST03767,BR060,Savings,2021-01-04,27381.47,Dormant
ACC07336,CUST00227,BR006,Salary,2025-02-20,16497.84,Active
ACC07337,CUST07876,BR017,Savings,2021-12-25,21313.12,Active
ACC07338,CUST03370,BR038,Current,2022-03-25,6388.12,Closed
ACC07339,CUST03129,BR036,Savings,2022-03-23,22387.15,Closed
ACC07340,CUST05518,BR026,Savings,2022-01-26,65487.01,Active
ACC07341,CUST02667,BR016,Savings,2021-02-19,12840.04,Closed
ACC07342,CUST04323,BR028,Savings,2024-05-19,31912.65,Dormant
ACC07343,CUST01353,BR024,Savings,2025-08-31,47402.58,Closed
ACC07344,CUST06907,BR011,Salary,2025-05-02,7067.23,Active
ACC07345,CUST05496,BR020,Savings,2025-11-04,14673.93,Dormant
ACC07346,CUST04305,BR023,Savings,2023-07-08,8812.09,Dormant
ACC07347,CUST01854,BR038,Savings,2024-11-24,10509.67,Closed
ACC07348,CUST03527,BR038,Salary,2021-11-17,5424.47,Closed
ACC07349,CUST01883,BR042,Savings,2021-03-01,9794.7,Dormant
ACC07350,CUST02062,BR003,Salary,2023-02-01,36084.51,Closed
ACC07351,CUST02685,BR012,Salary,2024-12-20,7038.61,Dormant
ACC07352,CUST05776,BR003,Current,2019-08-28,41210.95,Active
ACC07353,CUST05176,BR024,Savings,2020-08-03,14008.48,Dormant
ACC07354,CUST07063,BR019,Savings,2023-08-05,63638.85,Closed
ACC07355,CUST04367,BR060,Salary,2021-10-11,33450.22,Active
ACC07356,CUST02630,BR006,Savings,2019-06-07,47937.96,Dormant
ACC07357,CUST03927,BR013,Savings,2023-05-28,29013.63,Dormant
ACC07358,CUST01569,BR051,Savings,2024-12-24,17890.88,Dormant
ACC07359,CUST05872,BR046,Savings,2023-05-01,7534.99,Dormant
ACC07360,CUST00866,BR039,Fixed Deposit,2024-02-12,192166.47,Active
ACC07361,CUST05917,BR013,Savings,2025-10-21,11117.71,Closed
ACC07362,CUST01191,BR015,Salary,2021-01-29,21259.36,Closed
ACC07363,CUST03374,BR032,Salary,2020-12-12,28048.65,Active
ACC07364,CUST03934,BR044,Savings,2024-07-30,13363.03,Active
ACC07365,CUST01826,BR011,Savings,2020-11-16,56061.88,Closed
ACC07366,CUST06954,BR041,Salary,2024-03-03,22809.88,Dormant
ACC07367,CUST05521,BR047,Savings,2020-04-24,104314.69,Closed
ACC07368,CUST06662,BR036,Salary,2025-05-20,9618.63,Dormant
ACC07369,CUST02641,BR056,Savings,2022-03-01,6923.82,Dormant
ACC07370,CUST03624,BR025,Current,2023-08-20,21905.88,Active
ACC07371,CUST06086,BR040,Savings,2023-09-02,26581.43,Closed
ACC07372,CUST01425,BR056,Savings,2025-11-08,23211.23,Closed
ACC07373,CUST04404,BR016,Salary,2019-09-03,10143.55,Closed
ACC07374,CUST07286,BR010,Savings,2023-01-01,3950.99,Active
ACC07375,CUST07554,BR001,Savings,2023-07-06,33638.77,Closed
ACC07376,CUST03977,BR056,Salary,2019-07-30,53137.66,Closed
ACC07377,CUST04700,BR015,Savings,2020-02-11,33450.64,Dormant
ACC07378,CUST06595,BR058,Salary,2020-10-28,20463.43,Active
ACC07379,CUST03678,BR056,Current,2019-07-05,64372.73,Closed
ACC07380,CUST01456,BR026,Savings,2023-11-26,31487.38,Closed
ACC07381,CUST02876,BR014,Salary,2021-06-23,25646.6,Active
ACC07382,CUST05098,BR022,Savings,2023-05-14,31440.0,Closed
ACC07383,CUST02125,BR026,Savings,2020-01-08,16623.8,Dormant
ACC07384,CUST06591,BR023,Savings,2023-11-21,10760.21,Active
ACC07385,CUST03885,BR012,Savings,2025-05-15,17604.74,Closed
ACC07386,CUST04396,BR056,Current,2022-08-25,49718.36,Closed
ACC07387,CUST06722,BR015,Savings,2025-08-11,16572.92,Closed
ACC07388,CUST07237,BR015,Fixed Deposit,2023-09-18,72301.72,Closed
ACC07389,CUST02491,BR057,Salary,2020-01-16,18167.78,Dormant
ACC07390,CUST03067,BR002,Salary,2023-05-16,23938.08,Dormant
ACC07391,CUST03212,BR031,Salary,2025-01-10,32792.54,Dormant
ACC07392,CUST03753,BR024,Savings,2024-01-04,23628.45,Active
ACC07393,CUST07923,BR019,Savings,2020-11-18,6788.61,Dormant
ACC07394,CUST00573,BR053,Savings,2025-08-12,16145.66,Active
ACC07395,CUST05283,BR047,Savings,2025-05-27,22917.51,Active
ACC07396,CUST05151,BR021,Salary,2025-06-06,3695.84,Active
ACC07397,CUST02323,BR003,Savings,2022-01-04,76864.4,Closed
ACC07398,CUST02378,BR017,Savings,2025-03-20,25037.75,Active
ACC07399,CUST06423,BR060,Savings,2025-04-30,31045.76,Active
ACC07400,CUST02814,BR004,Current,2021-06-13,142276.33,Closed
ACC07401,CUST03855,BR060,Current,2019-07-19,19338.58,Dormant
ACC07402,CUST02570,BR033,Savings,2024-09-12,36924.76,Closed
ACC07403,CUST05281,BR054,Current,2021-05-13,32537.09,Closed
ACC07404,CUST06741,BR055,Salary,2021-07-11,11744.49,Dormant
ACC07405,CUST04944,BR010,Savings,2021-03-31,10993.14,Closed
ACC07406,CUST00214,BR031,Salary,2025-07-24,42869.77,Dormant
ACC07407,CUST05116,BR060,Savings,2025-09-13,15709.96,Active
ACC07408,CUST07235,BR004,Savings,2021-09-07,41337.19,Closed
ACC07409,CUST05234,BR050,Current,2022-06-26,5569.12,Active
ACC07410,CUST04255,BR010,Savings,2023-10-12,63703.17,Active
ACC07411,CUST04802,BR008,Savings,2021-09-02,56782.87,Closed
ACC07412,CUST04168,BR055,Salary,2024-10-06,14302.7,Dormant
ACC07413,CUST00157,BR021,Savings,2023-06-19,17957.3,Closed
ACC07414,CUST01632,BR029,Fixed Deposit,2021-10-02,76114.95,Dormant
ACC07415,CUST02169,BR053,Savings,2023-05-14,172803.71,Dormant
ACC07416,CUST06974,BR037,Savings,2020-06-29,4505.65,Dormant
ACC07417,CUST06512,BR059,Savings,2020-08-06,44525.83,Dormant
ACC07418,CUST05372,BR051,Savings,2025-09-18,9696.73,Closed
ACC07419,CUST01261,BR051,Current,2024-11-02,35599.31,Dormant
ACC07420,CUST08000,BR044,Savings,2025-04-04,17622.08,Dormant
ACC07421,CUST03287,BR021,Current,2024-05-16,23663.33,Dormant
ACC07422,CUST04553,BR010,Savings,2025-03-19,21819.98,Active
ACC07423,CUST02161,BR007,Savings,2022-11-03,7936.65,Closed
ACC07424,CUST01720,BR038,Savings,2023-07-04,55618.01,Active
ACC07425,CUST02717,BR024,Current,2021-02-25,6038.17,Dormant
ACC07426,CUST05957,BR033,Savings,2025-06-07,35803.04,Active
ACC07427,CUST07390,BR021,Current,2019-03-09,26198.68,Dormant
ACC07428,CUST06085,BR007,Savings,2024-02-10,7678.41,Closed
ACC07429,CUST06386,BR054,Savings,2024-06-17,26427.09,Dormant
ACC07430,CUST01211,BR037,Savings,2024-05-06,5424.84,Closed
ACC07431,CUST04759,BR023,Current,2021-12-18,37786.75,Active
ACC07432,CUST07898,BR049,Current,2022-09-12,8752.75,Active
ACC07433,CUST02327,BR040,Savings,2024-02-18,33361.07,Active
ACC07434,CUST03080,BR038,Savings,2025-09-19,9586.19,Closed
ACC07435,CUST00825,BR054,Savings,2025-02-10,14678.0,Active
ACC07436,CUST02728,BR003,Savings,2021-10-18,28697.19,Active
ACC07437,CUST02576,BR002,Savings,2022-11-28,10989.68,Closed
ACC07438,CUST06266,BR044,Salary,2021-04-30,12828.51,Closed
ACC07439,CUST07865,BR043,Current,2023-06-12,7991.79,Closed
ACC07440,CUST01575,BR022,Savings,2025-12-08,38862.62,Active
ACC07441,CUST05983,BR014,Salary,2022-12-20,45956.0,Closed
ACC07442,CUST01603,BR029,Salary,2023-01-23,94329.21,Dormant
ACC07443,CUST01942,BR033,Current,2023-05-14,39781.93,Closed
ACC07444,CUST07952,BR023,Savings,2019-12-26,44774.04,Closed
ACC07445,CUST04947,BR045,Fixed Deposit,2022-11-22,20570.73,Dormant
ACC07446,CUST05336,BR028,Current,2020-11-24,163200.43,Closed
ACC07447,CUST01104,BR031,Fixed Deposit,2024-02-01,95390.77,Closed
ACC07448,CUST01466,BR013,Fixed Deposit,2023-07-02,44785.51,Closed
ACC07449,CUST00573,BR058,Fixed Deposit,2019-11-20,125782.37,Dormant
ACC07450,CUST01990,BR020,Savings,2021-10-21,17517.78,Active
ACC07451,CUST06538,BR020,Current,2021-07-10,22970.7,Closed
ACC07452,CUST04982,BR030,Salary,2023-10-27,18633.84,Closed
ACC07453,CUST02135,BR059,Current,2024-10-14,12539.58,Dormant
